,ids,growth,status
641,{'R00235'},21.94787379972539,optimal
642,{'R06962'},21.94787379972564,optimal
643,{'R02237'},21.94787379972564,optimal
644,{'R00291'},21.282633371169208,optimal
645,{'R07116'},21.947873799725595,optimal
646,{'R02328'},4.557109649757772e-15,optimal
647,{'R04986'},21.947873799725603,optimal
648,{'R02102'},21.947873799725613,optimal
649,{'R04137'},21.947873799725613,optimal
650,{'R08878'},21.947873799725613,optimal
651,{'R00431'},21.947873799725613,optimal
652,{'R05630'},21.947873799725613,optimal
653,{'R00494'},21.947873799725613,optimal
654,{'R08325'},21.947873799725613,optimal
655,{'R09099'},21.947873799725613,optimal
656,{'R_Citrate'},21.789369428854364,optimal
657,{'EX_C00188_e'},21.836622703275516,optimal
658,{'R00794'},21.94787379972566,optimal
659,{'R02216'},21.94787379972565,optimal
660,{'R07081'},21.94787379972565,optimal
661,{'R08293'},21.94787379972565,optimal
662,{'R05299'},21.94787379972565,optimal
663,{'R07943'},21.94787379972565,optimal
664,{'R04325'},21.94787379972565,optimal
665,{'R01714'},21.94787379972565,optimal
666,{'R06915'},21.94787379972565,optimal
667,{'R00177'},6.95010847944986e-15,optimal
668,{'R00557'},21.94787379972559,optimal
669,{'R08110'},21.94787379972551,optimal
670,{'R_Uracil'},21.947873799725574,optimal
671,{'R00509'},-2.477717533584605e-14,optimal
672,{'R03024'},21.947873799725652,optimal
673,{'R_L-Aspartate'},21.866811240625523,optimal
674,{'R01655'},21.930222020842788,optimal
675,{'EX_C00183_e'},21.947873799725613,optimal
676,{'R01074'},21.94787379972565,optimal
677,{'R_L-Threonine2'},21.836622703275538,optimal
678,{'R08704'},-3.774501417523197e-15,optimal
679,{'R01274'},21.947873799725823,optimal
680,{'EX_C00114_e'},21.947873799725656,optimal
681,{'R00485'},21.947873799725656,optimal
682,{'R01220'},21.930222020842706,optimal
683,{'R01082'},20.05239822652156,optimal
684,{'R05320'},21.94787379972562,optimal
685,{'R05582'},21.947873799725645,optimal
686,{'R06396'},16.46090534979424,optimal
687,{'R03371'},21.947873799725635,optimal
688,{'R00310'},21.947873799725645,optimal
689,{'EX_C00288_e'},19.45525291828789,optimal
690,{'R00330'},21.947873799725617,optimal
691,{'R01245'},21.94787379972562,optimal
692,{'R07042'},21.94787379972562,optimal
693,{'R04568'},21.94787379972562,optimal
694,{'R01698'},21.94787379972562,optimal
695,{'R04426'},21.94787379972562,optimal
696,{'R_Hypoxanthine'},21.69220807252315,optimal
697,{'R02864'},21.947873799725635,optimal
698,{'R07974'},21.947873799725592,optimal
699,{'EX_C00047_e'},21.947873799725592,optimal
700,{'R02231'},21.947873799725592,optimal
701,{'R05586'},21.947873799725592,optimal
702,{'R_L-Histidine2'},21.947873799725592,optimal
703,{'R00332'},21.947873799725592,optimal
704,{'R_Fumarate'},21.947873799725592,optimal
705,{'R01560'},21.947873799725592,optimal
706,{'R02387'},21.947873799725592,optimal
707,{'R05390'},21.947873799725592,optimal
708,{'R_Urea'},21.947873799725592,optimal
709,{'R07976'},21.947873799725592,optimal
710,{'R08230'},21.947873799725592,optimal
711,{'R01187'},21.947873799725592,optimal
712,{'R04942'},21.947873799725592,optimal
713,{'R06404'},21.947873799725592,optimal
714,{'R01213'},21.947873799725592,optimal
715,{'EX_C06232_e'},21.947873799725592,optimal
716,{'R00408'},19.455252918287883,optimal
717,{'R06972'},21.94787379972567,optimal
718,{'R08344'},21.947873799725627,optimal
719,{'R07981'},21.947873799725627,optimal
720,{'EX_C00507_e'},21.947873799725627,optimal
721,{'R04489'},21.947873799725627,optimal
722,{'R00705'},21.947873799725627,optimal
723,{'R00192'},-5.86163595348875e-14,optimal
724,{'R02946'},21.947873799725688,optimal
725,{'R00188'},-2.2324274671344902e-14,optimal
726,{'R02914'},21.9478737997258,optimal
727,{'R05775'},21.947873799725635,optimal
728,{'R00103'},21.947873799725635,optimal
729,{'R01625'},21.947873799725635,optimal
730,{'R03409'},21.947873799725635,optimal
731,{'R05369'},21.947873799725635,optimal
732,{'R08932'},2.4506656291068643e-14,optimal
733,{'R05575'},21.947873799725997,optimal
734,{'R06409'},21.947873799725635,optimal
735,{'R08390'},21.947873799725635,optimal
736,{'R_Taurine'},21.947873799725635,optimal
737,{'R00760'},21.947873799725635,optimal
738,{'R09104'},21.947873799725635,optimal
739,{'R02408'},21.947873799725635,optimal
740,{'R06613'},21.947873799725635,optimal
741,{'R07323'},21.947873799725635,optimal
742,{'R_2-Dehydro-3-deoxy-D-gluconate'},21.25279642058162,optimal
743,{'R04894'},21.947873799725617,optimal
744,{'R01826'},21.947873799725592,optimal
745,{'R04810'},21.947873799725592,optimal
746,{'R_L-Glutamate2'},21.947873799725592,optimal
747,{'R07079'},21.947873799725592,optimal
748,{'R04745'},21.947873799725592,optimal
749,{'R00355'},21.910366681756436,optimal
750,{'R07070'},21.94787379972564,optimal
751,{'R02412'},21.947873799725617,optimal
752,{'R00610'},21.947873799725617,optimal
753,{'R08959'},21.947873799725638,optimal
754,{'R01071'},21.947873799725638,optimal
755,{'R_CO2'},19.455252918287897,optimal
756,{'R03544'},21.947873799725638,optimal
757,{'R04742'},21.947873799725645,optimal
758,{'R05149'},21.947873799725645,optimal
759,{'R03947'},21.947873799725645,optimal
760,{'R06926'},21.947873799725645,optimal
761,{'R_Betaine'},21.947873799725645,optimal
762,{'R01542'},21.947873799725645,optimal
763,{'R05231'},21.947873799725645,optimal
764,{'R02094'},21.947873799725645,optimal
765,{'R01751'},21.947873799725645,optimal
766,{'R06927'},21.947873799725645,optimal
767,{'R_Thymidine'},21.947873799725645,optimal
768,{'EX_C00387_e'},21.947873799725645,optimal
769,{'R01920'},21.947873799725645,optimal
770,{'R00897'},21.926151503616282,optimal
771,{'R04218'},21.947873799725652,optimal
772,{'R02093'},6.4620890328158274e-15,optimal
773,{'R04990'},21.94787379972573,optimal
774,{'R04224'},21.947873799725617,optimal
775,{'R_D-Serine'},21.947873799725617,optimal
776,{'R00199'},21.947873799725617,optimal
777,{'R04365'},21.947873799725617,optimal
778,{'R00787'},21.947873799725617,optimal
779,{'R02283'},21.947873799725617,optimal
780,{'R06977'},21.947873799725617,optimal
781,{'R08275'},21.947873799725617,optimal
782,{'R_Orthophosphate1'},21.947873799725617,optimal
783,{'R06966'},21.947873799725617,optimal
784,{'EX_C05512_e'},21.947873799725617,optimal
785,{'R05884'},21.947873799725617,optimal
786,{'R07670'},21.947873799725617,optimal
787,{'R02430'},21.947873799725617,optimal
788,{'R07893'},21.947873799725617,optimal
789,{'R00858'},-2.25678380368807e-14,optimal
790,{'R07975'},21.94787379972561,optimal
791,{'R05220'},21.947873799725638,optimal
792,{'R01226'},21.947873799725638,optimal
793,{'R03239'},21.947873799725638,optimal
794,{'R08034'},21.947873799725638,optimal
795,{'R04230'},21.947873799725638,optimal
796,{'R09134'},21.947873799725638,optimal
797,{'R08093'},21.947873799725638,optimal
798,{'R08120'},21.947873799725638,optimal
799,{'R08295'},21.947873799725638,optimal
800,{'R03472'},21.947873799725638,optimal
801,{'R02433'},21.947873799725638,optimal
802,{'R07966'},21.947873799725638,optimal
803,{'EX_C00204_e'},21.25279642058154,optimal
804,{'R00342'},21.90395956192085,optimal
805,{'R00425'},21.947873799725635,optimal
806,{'EX_C00881_e'},21.94787379972568,optimal
807,{'R01906'},21.94787379972568,optimal
808,{'R03778'},21.94787379972568,optimal
809,{'R02124'},21.94787379972568,optimal
810,{'R06368'},21.94787379972568,optimal
811,{'R04998'},21.94787379972568,optimal
812,{'R01570'},21.94787379972568,optimal
813,{'R01360'},21.94787379972568,optimal
814,{'R03066'},21.94787379972568,optimal
815,{'R00691'},21.94787379972568,optimal
816,{'R01856'},21.94787379972568,optimal
817,{'R03014'},21.94787379972568,optimal
818,{'R_(S)-Malate'},21.620271910866943,optimal
819,{'R07697'},21.94787379972567,optimal
820,{'R08179'},21.947873799725638,optimal
821,{'R02090'},21.947873799725638,optimal
822,{'R03347'},21.947873799725638,optimal
823,{'R08109'},21.947873799725638,optimal
824,{'R06578'},21.947873799725638,optimal
825,{'R07107'},21.947873799725638,optimal
826,{'R00698'},21.947873799725638,optimal
827,{'R02672'},21.947873799725638,optimal
828,{'R_4-Aminobutanoate'},21.947873799725638,optimal
829,{'R00335'},21.947873799725638,optimal
830,{'R01298'},21.947873799725638,optimal
831,{'EX_C00011_e'},19.047619047618984,optimal
832,{'R00239'},21.94787379972559,optimal
833,{'R08181'},21.947873799725613,optimal
834,{'R08121'},21.947873799725613,optimal
835,{'R01101'},21.318931210915288,optimal
836,{'R07940'},21.94787379972554,optimal
837,{'R00754'},21.482044049039793,optimal
838,{'R06839'},21.947873799725674,optimal
839,{'R01736'},21.947873799725652,optimal
840,{'R01579'},21.947873799725652,optimal
841,{'R05449'},21.947873799725652,optimal
842,{'R07895'},21.947873799725652,optimal
843,{'R07856'},21.947873799725652,optimal
844,{'R00319'},21.947873799725652,optimal
845,{'R08165'},21.947873799725652,optimal
846,{'R05234'},21.947873799725652,optimal
847,{'R00944'},21.93022202084276,optimal
848,{'R07759'},21.947873799725627,optimal
849,{'R02372'},21.947873799725645,optimal
850,{'R00178'},21.947873799725645,optimal
851,{'R02327'},21.947873799725645,optimal
852,{'R04674'},21.947873799725645,optimal
853,{'R02613'},21.947873799725645,optimal
854,{'R04546'},21.947873799725645,optimal
855,{'R08276'},21.947873799725645,optimal
856,{'R05634'},21.947873799725645,optimal
857,{'R07055'},21.947873799725645,optimal
858,{'R01863'},21.947873799725645,optimal
859,{'R02807'},21.947873799725645,optimal
860,{'R00558'},21.947873799725645,optimal
861,{'R06782'},21.947873799725645,optimal
862,{'R00848'},21.947873799725645,optimal
863,{'R02720'},21.947873799725645,optimal
864,{'R00925'},21.947873799725645,optimal
865,{'R04945'},21.947873799725645,optimal
866,{'R_ATP'},15.564202334629812,optimal
867,{'EX_C00740_e'},21.947873799725645,optimal
868,{'R05062'},21.947873799725656,optimal
869,{'R08632'},21.947873799725656,optimal
870,{'EX_C00065_e'},20.887728459530024,optimal
871,{'R03471'},21.94787379972564,optimal
872,{'R06833'},21.94787379972562,optimal
873,{'R01993'},21.94787379972562,optimal
874,{'R03460'},21.94787379972562,optimal
875,{'R07322'},21.94787379972562,optimal
876,{'R05629'},21.94787379972562,optimal
877,{'R04543'},21.94787379972562,optimal
878,{'R06398'},21.94787379972562,optimal
879,{'R04441'},21.94787379972562,optimal
880,{'R04506'},21.94787379972562,optimal
881,{'R_H2O'},21.94787379972562,optimal
882,{'R04617'},21.94787379972562,optimal
883,{'R02519'},21.94787379972562,optimal
884,{'R07021'},21.94787379972562,optimal
885,{'R09247'},21.94787379972562,optimal
886,{'R07898'},21.94787379972562,optimal
887,{'R05608'},21.94787379972562,optimal
888,{'R04777'},21.94787379972562,optimal
889,{'R02735'},21.94787379972562,optimal
890,{'R01505'},21.94787379972562,optimal
891,{'R01289'},21.94787379972562,optimal
892,{'R02619'},21.94787379972562,optimal
893,{'R02331'},21.94787379972562,optimal
894,{'R00183'},21.94787379972562,optimal
895,{'R00491'},21.94787379972562,optimal
896,{'R04957'},21.94787379972562,optimal
897,{'R01745'},21.94787379972562,optimal
898,{'R07263'},21.94787379972562,optimal
899,{'R08277'},21.94787379972562,optimal
900,{'R08324'},21.94787379972562,optimal
901,{'R00921'},21.70963364993212,optimal
902,{'R_NH4OH'},21.947873799725606,optimal
903,{'R08245'},21.947873799725503,optimal
904,{'R07004'},21.947873799725503,optimal
905,{'R06601'},21.947873799725503,optimal
906,{'R07290'},21.947873799725503,optimal
907,{'R00480'},21.947873799725503,optimal
908,{'R06905'},21.947873799725503,optimal
909,{'R08603'},21.947873799725503,optimal
910,{'R05549'},21.947873799725503,optimal
911,{'R05233'},21.947873799725503,optimal
912,{'R06835'},21.947873799725503,optimal
913,{'R02668'},21.947873799725503,optimal
914,{'R06884'},21.947873799725503,optimal
915,{'R08306'},21.947873799725503,optimal
916,{'R01268'},21.947873799725503,optimal
917,{'R01279'},21.94787379972562,optimal
918,{'R03163'},21.94787379972562,optimal
919,{'R07025'},21.94787379972562,optimal
920,{'R08183'},21.94787379972562,optimal
921,{'R08281'},21.94787379972562,optimal
922,{'R08348'},21.94787379972562,optimal
923,{'R_Glycerone'},21.94787379972562,optimal
924,{'R01061'},16.260162601625975,optimal
925,{'R07971'},21.947873799725922,optimal
926,{'R09229'},21.947873799725595,optimal
927,{'R01989'},21.947873799725595,optimal
928,{'R02566'},21.947873799725595,optimal
929,{'R08705'},5.6556326254077546e-15,optimal
930,{'R08926'},21.947873799725627,optimal
931,{'R04445'},21.947873799725592,optimal
932,{'R07988'},21.947873799725592,optimal
933,{'R07013'},21.947873799725592,optimal
934,{'R01324'},21.947873799725578,optimal
935,{'R00685'},21.94787379972562,optimal
936,{'R01175'},21.94787379972562,optimal
937,{'R07069'},21.94787379972562,optimal
938,{'R01641'},21.94787379972562,optimal
939,{'R00908'},21.94787379972562,optimal
940,{'R03530'},21.94787379972562,optimal
941,{'EX_C00855_e'},21.94787379972562,optimal
942,{'R04214'},21.94787379972562,optimal
943,{'R00678'},21.94787379972562,optimal
944,{'R02565'},21.94787379972562,optimal
945,{'R05645'},21.94787379972562,optimal
946,{'R00009'},21.947873799725656,optimal
947,{'R06939'},21.947873799725627,optimal
948,{'R07270'},21.947873799725627,optimal
949,{'R05627'},21.947873799725627,optimal
950,{'R07770'},21.947873799725627,optimal
951,{'R_Protein'},21.947873799725627,optimal
952,{'R07709'},21.947873799725627,optimal
953,{'R00918'},21.947873799725627,optimal
954,{'R03980'},21.947873799725627,optimal
955,{'R00418'},21.947873799725627,optimal
956,{'R06590'},21.947873799725627,optimal
957,{'R00771'},21.947873799725627,optimal
958,{'R08930'},-6.010408616045523e-15,optimal
959,{'R05070'},21.94787379972562,optimal
960,{'R04138'},21.947873799725635,optimal
961,{'R06367'},21.947873799725635,optimal
962,{'R00028'},21.947873799725635,optimal
963,{'R01073'},21.947873799725635,optimal
964,{'R00281'},21.947873799725635,optimal
965,{'R08300'},21.947873799725635,optimal
966,{'R04000'},21.947873799725635,optimal
967,{'R07363'},21.947873799725635,optimal
968,{'R05622'},21.947873799725635,optimal
969,{'R07465'},21.947873799725635,optimal
970,{'R02857'},21.947873799725635,optimal
971,{'R06838'},21.947873799725635,optimal
972,{'R_Cobalt_ion'},21.947873799725635,optimal
973,{'R00529'},-4.0251440561159504e-14,optimal
974,{'R01224'},21.947873799725663,optimal
975,{'R05812'},21.947873799725656,optimal
976,{'R07669'},21.947873799725656,optimal
977,{'R_(S)-Lactate'},21.947873799725656,optimal
978,{'R01706'},21.947873799725656,optimal
979,{'R02355'},21.947873799725656,optimal
980,{'R03165'},21.947873799725656,optimal
981,{'R07890'},21.947873799725656,optimal
982,{'R_Glycerol'},21.947873799725656,optimal
983,{'R00847'},21.947873799725656,optimal
984,{'R01771'},21.947873799725656,optimal
985,{'R03184'},21.947873799725656,optimal
986,{'R07084'},21.947873799725656,optimal
987,{'R08555'},21.947873799725656,optimal
988,{'R04744'},21.947873799725656,optimal
989,{'R00253'},21.947873799725656,optimal
990,{'R00768'},21.947873799725656,optimal
991,{'R_L-Glutamate1'},21.947873799725656,optimal
992,{'R05066'},21.947873799725656,optimal
993,{'R07967'},21.947873799725656,optimal
994,{'R01561'},21.947873799725656,optimal
995,{'EX_C00123_e'},21.947873799725656,optimal
996,{'R00069'},21.947873799725656,optimal
997,{'R05809'},21.947873799725656,optimal
998,{'R03327'},21.947873799725656,optimal
999,{'R02065'},21.947873799725638,optimal
1000,{'R07412'},21.947873799725638,optimal
1001,{'R05217'},21.947873799725638,optimal
1002,{'R02991'},21.947873799725638,optimal
1003,{'R02003'},21.947873799725638,optimal
1004,{'R00299'},21.282633371169137,optimal
1005,{'R08639'},21.391899600684514,optimal
1006,{'EX_C00256_e'},21.947873799725645,optimal
1007,{'R03238'},21.947873799725645,optimal
1008,{'R02133'},21.947873799725645,optimal
1009,{'R00405'},21.947873799725645,optimal
1010,{'R04300'},21.947873799725645,optimal
1011,{'R00272'},21.947873799725645,optimal
1012,{'R01773'},21.947873799725645,optimal
1013,{'R00654'},21.947873799725645,optimal
1014,{'R01648'},21.947873799725645,optimal
1015,{'R05181'},21.947873799725645,optimal
1016,{'R03459'},21.947873799725645,optimal
1017,{'R02103'},21.947873799725645,optimal
1018,{'R01066'},21.947873799725645,optimal
1019,{'EX_C00042_e'},21.692208072523158,optimal
1020,{'R01167'},21.94787379972571,optimal
1021,{'R_Nitrate'},21.94787379972565,optimal
1022,{'R07093'},21.94787379972565,optimal
1023,{'R03858'},21.94787379972565,optimal
1024,{'R04748'},21.94787379972565,optimal
1025,{'R01372'},21.94787379972565,optimal
1026,{'R08271'},21.94787379972565,optimal
1027,{'R00885'},21.94787379972565,optimal
1028,{'R_DNA'},21.94787379972565,optimal
1029,{'R05367'},21.94787379972565,optimal
1030,{'R07937'},21.94787379972565,optimal
1031,{'R00470'},21.94787379972565,optimal
1032,{'R07364'},21.94787379972565,optimal
1033,{'R04785'},21.94787379972565,optimal
1034,{'R06729'},21.94787379972565,optimal
1035,{'R07956'},21.94787379972565,optimal
1036,{'R07088'},21.94787379972565,optimal
1037,{'R00275'},21.94787379972565,optimal
1038,{'R_RNA'},21.94787379972565,optimal
1039,{'EX_C00407_e'},21.94787379972565,optimal
1040,{'R05572'},21.94787379972565,optimal
1041,{'EX_C02323_e'},21.94787379972565,optimal
1042,{'R01647'},21.94787379972565,optimal
1043,{'R00161'},21.94787379972565,optimal
1044,{'R02777'},21.94787379972565,optimal
1045,{'R_L-Leucine1'},21.94787379972565,optimal
1046,{'R04326'},21.94787379972565,optimal
1047,{'R06435'},21.94787379972565,optimal
1048,{'R02199'},21.94787379972565,optimal
1049,{'R06858'},21.94787379972565,optimal
1050,{'R00575'},21.94787379972565,optimal
1051,{'R03269'},-5.2055681952536955e-14,optimal
1052,{'R03504'},21.947873799725446,optimal
1053,{'R03970'},21.94787379972562,optimal
1054,{'R04743'},21.94787379972562,optimal
1055,{'R07045'},21.94787379972562,optimal
1056,{'R08090'},21.94787379972562,optimal
1057,{'EX_C14819_e'},21.94787379972562,optimal
1058,{'R04221'},21.94787379972562,optimal
1059,{'R00751'},21.836622703273964,optimal
1060,{'R04620'},21.947873799725595,optimal
1061,{'R02671'},21.947873799725635,optimal
1062,{'R02021'},2.7947281644692016e-14,optimal
1063,{'R00565'},21.947873799725702,optimal
1064,{'R06851'},21.947873799725585,optimal
1065,{'R01752'},21.94787379972559,optimal
1066,{'R04025'},21.947873799725652,optimal
1067,{'R03458'},21.947873799725652,optimal
1068,{'EX_C00135_e'},21.947873799725652,optimal
1069,{'R06890'},21.947873799725652,optimal
1070,{'R00006'},21.947873799725667,optimal
1071,{'R07641'},21.94787379972567,optimal
1072,{'R04639'},21.94787379972567,optimal
1073,{'R_Orthophosphate2'},20.99737532808396,optimal
1074,{'R02279'},21.94787379972565,optimal
1075,{'R05177'},21.947873799725606,optimal
1076,{'R00734'},21.947873799725606,optimal
1077,{'EX_C00105_e'},21.947873799725606,optimal
1078,{'R01424'},21.947873799725606,optimal
1079,{'EX_C00049_e'},21.866811240625175,optimal
1080,{'R08115'},21.94787379972559,optimal
1081,{'R00306'},21.947873799725638,optimal
1082,{'R07091'},21.947873799725638,optimal
1083,{'R04801'},21.947873799725638,optimal
1084,{'R07343'},21.947873799725638,optimal
1085,{'R00549'},21.947873799725638,optimal
1086,{'R00094'},21.947873799725638,optimal
1087,{'R04206'},21.947873799725638,optimal
1088,{'R_Phosphatidylethanolamine'},21.947873799725638,optimal
1089,{'R03217'},21.947873799725638,optimal
1090,{'R07050'},21.947873799725638,optimal
1091,{'R08346'},21.947873799725638,optimal
1092,{'R00286'},21.947873799725638,optimal
1093,{'R00036'},21.947873799725638,optimal
1094,{'R02098'},21.947873799725638,optimal
1095,{'R01624'},21.947873799725638,optimal
1096,{'R00872'},21.947873799725638,optimal
1097,{'R01459'},21.947873799725638,optimal
1098,{'R_Spinosad'},0.0,optimal
1099,{'R01676'},21.947873799725674,optimal
1100,{'R00214'},21.947873799725635,optimal
1101,{'R02706'},21.947873799725635,optimal
1102,{'R04163'},21.947873799725635,optimal
1103,{'R05032'},21.947873799725635,optimal
1104,{'R00093'},21.947873799725635,optimal
1105,{'R03630'},21.947873799725635,optimal
1106,{'R00962'},21.947873799725635,optimal
1107,{'R03982'},21.947873799725635,optimal
1108,{'R00025'},21.947873799725635,optimal
1109,{'R02269'},21.947873799725635,optimal
1110,{'R04678'},21.947873799725635,optimal
1111,{'R04966'},21.947873799725635,optimal
1112,{'R00256'},21.947873799725635,optimal
1113,{'R04965'},21.947873799725635,optimal
1114,{'R02059'},21.947873799725635,optimal
1115,{'R06942'},21.947873799725635,optimal
1116,{'R08294'},21.947873799725635,optimal
1117,{'R04893'},21.947873799725635,optimal
1118,{'EX_C00124_e'},21.947873799725635,optimal
1119,{'R03307'},21.947873799725635,optimal
1120,{'R03348'},21.947873799725635,optimal
1121,{'R04740'},21.947873799725635,optimal
1122,{'R04770'},21.947873799725635,optimal
1123,{'R00817'},21.947873799725635,optimal
1124,{'R03898'},21.947873799725635,optimal
1125,{'EX_C00242_e'},21.692208072523176,optimal
1126,{'EX_C00212_e'},21.94787379972561,optimal
1127,{'R03457'},21.947873799725635,optimal
1128,{'R04482'},21.947873799725635,optimal
1129,{'R01010'},21.947873799725635,optimal
1130,{'R05221'},21.947873799725635,optimal
1131,{'R00104'},21.947873799725635,optimal
1132,{'EX_C00378_e'},21.947873799725635,optimal
1133,{'EX_C01153_e'},21.947873799725635,optimal
1134,{'R05861'},21.947873799725635,optimal
1135,{'R01398'},21.947873799725635,optimal
1136,{'R07404'},21.947873799725635,optimal
1137,{'R07168'},21.947873799725635,optimal
1138,{'R07955'},21.94787379972563,optimal
1139,{'R07969'},21.94787379972563,optimal
1140,{'R07302'},21.94787379972563,optimal
1141,{'R02300'},21.94787379972563,optimal
1142,{'R_L-Phenylalanine'},21.94787379972563,optimal
1143,{'R00254'},21.94787379972563,optimal
1144,{'R07000'},21.94787379972563,optimal
1145,{'R07099'},21.94787379972563,optimal
1146,{'R07968'},21.94787379972563,optimal
1147,{'R05356'},21.94787379972563,optimal
1148,{'R02473'},-2.2324274671344896e-14,optimal
1149,{'R08095'},21.947873799725595,optimal
1150,{'R07026'},21.947873799725635,optimal
1151,{'R01049'},21.947873799725635,optimal
1152,{'R00963'},21.947873799725635,optimal
1153,{'R00190'},21.947873799725635,optimal
1154,{'R04547'},21.947873799725635,optimal
1155,{'R08163'},21.830394626364367,optimal
1156,{'R08238'},21.94787379972565,optimal
1157,{'R07894'},21.947873799725613,optimal
1158,{'R05863'},21.947873799725613,optimal
1159,{'R04204'},21.947873799725613,optimal
1160,{'R04379'},21.947873799725613,optimal
1161,{'R04868'},21.947873799725613,optimal
1162,{'R_Cytosine'},21.947873799725613,optimal
1163,{'R00139'},21.947873799725638,optimal
1164,{'R_D-Methionine'},21.947873799725638,optimal
1165,{'R07068'},21.947873799725638,optimal
1166,{'R01067'},21.947873799725638,optimal
1167,{'R08094'},21.947873799725638,optimal
1168,{'R03182'},21.947873799725638,optimal
1169,{'EX_C00033_e'},21.947873799725635,optimal
1170,{'R03971'},21.94787379972564,optimal
1171,{'R05659'},21.94787379972564,optimal
1172,{'R07667'},21.94787379972564,optimal
1173,{'R05332'},21.94787379972564,optimal
1174,{'R01090'},21.94787379972564,optimal
1175,{'R01716'},21.94787379972564,optimal
1176,{'R00371'},21.94787379972564,optimal
1177,{'R00710'},21.836622703275538,optimal
1178,{'R00428'},21.94787379972558,optimal
1179,{'R01215'},20.196855426307152,optimal
1180,{'R01665'},21.947873799725578,optimal
1181,{'R08318'},21.947873799725627,optimal
1182,{'R02141'},21.947873799725627,optimal
1183,{'R00259'},21.947873799725627,optimal
1184,{'R08274'},21.947873799725627,optimal
1185,{'R00650'},21.947873799725627,optimal
1186,{'R05662'},21.947873799725627,optimal
1187,{'R00968'},21.947873799725627,optimal
1188,{'R00004'},19.607843137254886,optimal
1189,{'R00483'},21.947873799725635,optimal
1190,{'R03236'},21.947873799725627,optimal
1191,{'R07950'},21.947873799725627,optimal
1192,{'R02396'},21.947873799725627,optimal
1193,{'R04198'},21.947873799725627,optimal
1194,{'R07416'},21.947873799725627,optimal
1195,{'R02922'},21.947873799725627,optimal
1196,{'R05559'},21.947873799725627,optimal
1197,{'R05595'},21.947873799725627,optimal
1198,{'R05237'},21.947873799725627,optimal
1199,{'R02783'},21.947873799725627,optimal
1200,{'R03634'},21.947873799725627,optimal
1201,{'R09102'},21.947873799725627,optimal
1202,{'R09105'},21.947873799725627,optimal
1203,{'R00361'},21.830394626364384,optimal
1204,{'R00114'},21.94787379972562,optimal
1205,{'R08558'},21.94787379972564,optimal
1206,{'EX_C00149_e'},21.62027191086697,optimal
1207,{'R02019'},21.947873799725592,optimal
1208,{'R00900'},21.947873799725617,optimal
1209,{'R03877'},21.947873799725617,optimal
1210,{'R05165'},21.947873799725617,optimal
1211,{'R00013'},21.947873799725617,optimal
1212,{'R_Adenosine'},21.94787379972561,optimal
1213,{'R03503'},21.947873799725635,optimal
1214,{'R_D-Ribose'},21.947873799725635,optimal
1215,{'R02670'},21.947873799725635,optimal
1216,{'R03370'},21.8303946263644,optimal
1217,{'R05663'},21.94787379972568,optimal
1218,{'R04955'},21.947873799725656,optimal
1219,{'R00112'},21.661817006142886,optimal
1220,{'R07953'},21.947873799725667,optimal
1221,{'R03857'},21.94787379972561,optimal
1222,{'R00086'},21.94787379972561,optimal
1223,{'R00220'},21.94787379972561,optimal
1224,{'R01286'},21.94787379972561,optimal
1225,{'R00964'},21.94787379972561,optimal
1226,{'R02750'},21.94787379972561,optimal
1227,{'R06414'},21.94787379972561,optimal
1228,{'R05637'},21.94787379972561,optimal
1229,{'R02940'},21.94787379972561,optimal
1230,{'R05046'},21.94787379972561,optimal
1231,{'R07962'},21.94787379972561,optimal
1232,{'R_NH3'},21.94787379972561,optimal
1233,{'R00158'},21.94787379972561,optimal
1234,{'R04292'},21.94787379972561,optimal
1235,{'R03470'},21.94787379972561,optimal
1236,{'R01569'},21.94787379972561,optimal
1237,{'R03180'},21.94787379972561,optimal
1238,{'R05258'},21.94787379972561,optimal
1239,{'R03955'},21.94787379972561,optimal
1240,{'R_Phosphatidate'},21.94787379972561,optimal
1241,{'R_Deoxycytidine'},21.94787379972561,optimal
1242,{'EX_C00175_e'},21.94787379972561,optimal
1243,{'R_Deoxyuridine'},21.947873799725592,optimal
1244,{'R_L-Rhamnose'},21.947873799725635,optimal
1245,{'R03106'},21.947873799725638,optimal
1246,{'R03243'},21.947873799725638,optimal
1247,{'R08341'},21.947873799725638,optimal
1248,{'R06622'},21.947873799725638,optimal
1249,{'R02080'},21.947873799725638,optimal
1250,{'R01243'},21.947873799725638,optimal
1251,{'R04258'},21.947873799725638,optimal
1252,{'R07043'},21.947873799725638,optimal
1253,{'R01214'},19.047619047619094,optimal
1254,{'EX_C_Spinosad_e'},0.0,optimal
1255,{'R08240'},21.947873799725656,optimal
1256,{'R_Teichoic'},21.947873799725627,optimal
1257,{'R00772'},21.947873799725627,optimal
1258,{'R00321'},21.947873799725627,optimal
1259,{'R00111'},21.947873799725627,optimal
1260,{'R07092'},21.947873799725627,optimal
1261,{'R02222'},21.830394626364022,optimal
1262,{'R01227'},21.94787379972562,optimal
1263,{'R04428'},21.947873799725592,optimal
1264,{'R05511'},21.947873799725592,optimal
1265,{'R07700'},21.947873799725592,optimal
1266,{'R03197'},21.947873799725592,optimal
1267,{'R_Mannitol'},21.947873799725592,optimal
1268,{'R00516'},21.947873799725592,optimal
1269,{'R07395'},21.947873799725592,optimal
1270,{'R00196'},21.947873799725592,optimal
1271,{'R01078'},21.947873799725592,optimal
