Metabolite ID,Name,Formula/Composition,Compartment,PubChem ID,Canonical SMILES
C21017,2-(alpha-Hydroxypropyl)thiamine diphosphate,C15H25N4O8P2S,Cytosol,254741471,
C21018,Enzyme N6-(S-propyldihydrolipoyl)lysine,C11H20NO2S2R,Cytosol,254741472,
C04732,5-Amino-6-(1-D-ribitylamino)uracil,C9H16N4O6,Cytosol,7303,C1COC(=O)O1
C21971,"5-Amino-5-(4-hydroxybenzyl)-6-(D-ribitylimino)-5,6-dihydrouracil",C16H22N4O7,Cytosol,376219004,
C19154,"7,8-Didemethyl-8-hydroxy-5-deazariboflavin",C16H17N3O7,Cytosol,124489826,CCC(C(C(F)(F)F)O)C(=O)O
C04377,"5,10-Methylenetetrahydromethanopterin",C31H45N6O16P,Cytosol,7018,C1C2=CC=CC=C2C(=O)C3=CC=CC=C31
C01080,Reduced coenzyme F420,C29H38N5O18P,Cytosol,4318,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CC6=CC=CC=C6O5
C04488,"5-Methyl-5,6,7,8-tetrahydromethanopterin",C31H47N6O16P,Cytosol,7107,C1C2=CC=CC=C2OC3=CC=CC=C31
C00876,Coenzyme F420,C29H36N5O18P,Cytosol,4132,COC1=CC=C(C=C1)C23C(C(C(C2(C4=C(O3)C=C(C=C4OC)OC)O)O)C(=O)OC)C5=CC=CC=C5
C20870,3-(Methylthio)propanoyl-CoA,C25H42N7O17P3S2,Cytosol,254741336,
C20955,3-(Methylthio)acryloyl-CoA,C25H40N7O17P3S2,Cytosol,254741416,
C01061,4-Fumarylacetoacetate,C8H8O6,Cytosol,4300,CC1=CC(=C(C(=C1)I)O)C(=O)NC2=CC(=C(C=C2)C(=N)N)Cl
C06526,Quinine,C20H24N2O2,Cytosol,8757,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Al+3]
C07344,3-Hydroxyquinine,C20H24N2O3,Cytosol,9551,C([N+](=O)[O-])(F)(F)F
C00829,Naphthalene,C10H8,Cytosol,4087,CC(C(C1=CC(=CC=C1)O)O)N
C14786,"(1R,2S)-Naphthalene 1,2-oxide",C10H8O,Cytosol,17395784,CCC1=CC=C(C=C1)NC(C)C(=O)N2CCC3=CC=CC=C3C2
C14787,"(1S,2R)-Naphthalene 1,2-oxide",C10H8O,Cytosol,17395785,CC(C(=O)N1CCC2=CC=CC=C2C1)NC3=CC(=CC(=C3)OC)OC
C01595,Linoleate,C18H32O2,Cytosol,4750,CCOC1=C(C(=NC=C1)CCN=C(NC2=NC=C(C=C2)Cl)S)F
C14825,9(10)-EpOME,C18H32O3,Cytosol,17395823,C1CSC(S1)C2=CC=C(C=C2)C(=O)NCC3=CC=NC=C3
C14826,12(13)-EpOME,C18H32O3,Cytosol,17395824,CCCN1C(=O)C(=O)N(C1=O)CN2CCCC2C3=CC=C(C=C3)OCC
C07535,Benzo[a]pyrene,C20H12,Cytosol,9738,CC(C)NP(=O)(NC(C)C)F
C14849,"Benzo[a]pyrene-9,10-oxide",C20H12O,Cytosol,17395847,CC(C)CN(C1CCS(=O)(=O)C1)C(=O)C2=CC=C(C=C2)C3=CC=CC=C3
C14850,"Benzo[a]pyrene-7,8-oxide",C20H12O,Cytosol,17395848,CCCN(C1CCS(=O)(=O)C1)C(=O)C2=C(C3=C(C=CC=C3S2)F)C
C14851,"Benzo[a]pyrene-4,5-oxide",C20H12O,Cytosol,17395849,C1CSC(=O)N1CC(=O)NCCOC2=CC3=CC=CC=C3C=C2
C14852,"Benzo[a]pyrene-7,8-dihydrodiol",C20H14O2,Cytosol,17395850,CN1C(=O)C=CC(=N1)C(=O)NCCOC2=CC3=CC=CC=C3C=C2
C14853,"Benzo[a]pyrene-7,8-dihydrodiol-9,10-oxide",C20H14O3,Cytosol,17395851,CC1=CC=NN1C2=CC=C(C=C2)C(=O)N3CCCCCCC3
C14556,9-Hydroxybenzo[a]pyrene,C20H12O,Cytosol,17395556,CCC(C)NC(=O)CN1CCN(CC1)C2=CC=CC=C2C
C14854,"9-Hydroxybenzo[a]pyrene-4,5-oxide",C20H12O2,Cytosol,17395852,CC(CNS(=O)(=O)C1=CC2=C(C=C1)N(CC2)C(=O)C)C3=CC=CC=C3
C16641,Irinotecan,C33H38N4O6,Cytosol,51090967,CC1CC1C2=CC=C(O2)C=CC(=O)NCCC(=O)NC
C16542,APC,C33H38N4O8,Cytosol,51090871,CC(C)C1=NC(=NN1)C2=CC=CC=C2NC(=O)COC3CCCC3
C16543,NPC,C28H30N4O6,Cytosol,51090872,CC(C)C1=NC(=NN1)C2=CC=CC=C2NC(=O)CSCC=C
C12518,Glutaral,C5H8O2,Cytosol,582908,CCOC(=O)C(C)C(C(=O)OCC)O
C06174,Codeine,C18H21NO3,Cytosol,8425,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O
C16576,Norcodeine,C17H19NO3,Cytosol,51090905,CN1C=NN=C1SC2=CC=C(C=C2)NC(=O)C=C(C3CC3)C4CC4
C16546,N-Desmethyltamoxifen,C25H27NO,Cytosol,51090875,CC1=NC(=NO1)C2(CCCCC2)NC(=O)C3=C4C(=CC(=C3)F)NC=N4
C05011,Hydroxytamoxifen,C26H29NO2,Cytosol,7494,C1=CC(=CC=C1CCO)[N+](=O)[O-]
C16547,Endoxifen,C25H27NO2,Cytosol,51090876,CC1=NC(=NO1)C2(CCCCCC2)NC(=O)CCNC3=CC=CC=C3
C16544,alpha-Hydroxytamoxifen,C26H29NO2,Cytosol,51090873,CCSCCC(=O)NC1=CC=CC=C1C2=NNC(=N2)C(C)C
C16548,"N,N-Didesmethyltamoxifen",C24H25NO,Cytosol,51090877,CC(=O)NCC(=O)NCC(=O)NCCC1=CC=C(C=C1)C(F)(F)F
C16549,alpha-Hydroxy-N-desmethyltamoxifen,C25H27NO2,Cytosol,51090878,CN(C)CCN1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)[N+](=O)[O-]
C07888,Cyclophosphamide,C7H15Cl2N2O2P,Cytosol,10090,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
C07643,4-Hydroxycyclophosphamide,C7H15Cl2N2O3P,Cytosol,9845,C(=O)(C(F)(F)F)OC(=O)C(F)(F)F
C07644,4-Ketocyclophosphamide,C7H13Cl2N2O3P,Cytosol,9846,C(CCC(=O)OCCF)CCBr
C16553,4-Hydroxyifosfamide,C7H15Cl2N2O3P,Cytosol,51090882,C1CC1N(CC2=CC=NC=C2)C(=O)C3=CC4=C(N3)C(=CC=C4)[N+](=O)[O-]
C07073,Lidocaine,C14H22N2O,Cytosol,9284,C1=CC=C(C=C1)C2=NN([N+](=N2)C3=CC=CC=C3)C4=CC=CC=C4
C16561,Monoethylglycinexylidide,C12H18N2O,Cytosol,51090890,C1CCN(CC1)C2CCN(CC2)C(=O)C3=CC=CC(=C3)C#N
C16560,3-Hydroxylidocaine,C14H22N2O2,Cytosol,51090889,C1CCN(CC1)C2CCN(CC2)C(=O)COC3=CC=C(C=C3)C#N
C07501,Felbamate,C11H14N2O4,Cytosol,9704,C1CC(CCC1CNCC2=CC=CC=C2Cl)CNCC3=CC=CC=C3Cl.Cl.Cl
C16584,p-Hydroxyfelbamate,C11H14N2O5,Cytosol,51090912,CCN(CC1CCOC1)C(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CO3
C16582,2-Hydroxyfelbamate,C11H14N2O5,Cytosol,51090910,CC1CC(CN(C1)CCCCNC(=O)C2=CC=NN2)C
C06868,Carbamazepine,C15H12N2O,Cytosol,9085,C(CCN=C(N)N)CC(C(=O)O)N
C07496,"Carbamazepine-10,11-epoxide",C15H12N2O2,Cytosol,9699,CCN(CC)C(=O)CF
C16602,3-Hydroxycarbamazepine,C15H12N2O2,Cytosol,51090928,C1CN(CC1CNC(=O)C2=NNC3=CC=CC=C32)CC(F)(F)F
C16601,2-Hydroxycarbamazepine,C15H12N2O2,Cytosol,51090927,CC1=C(C=CC=C1[N+](=O)[O-])C(=O)NCC2CCN(C2)CC(F)(F)F
C16604,2-Hydroxyiminostilbene,C14H11NO,Cytosol,51090930,COC1=C(C=C(C=C1)C(=O)NCC2CCN(C2)CC(F)(F)F)OC
C07163,Methadone,C21H27NO,Cytosol,9372,C1=COC(=C1)CN(CCCl)CC2=CC=CO2
C16659,"2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine",C20H23N,Cytosol,51090983,CC1=CC=CC=C1C2CCCN2C(=O)C3CCCN(C3)C(=O)C4CC4
C16660,"2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline",C19H21N,Cytosol,51090984,CCC=C(C)C(=O)NC1CCN(CC1)CC2=CC(=CC=C2)OC
C08012,Levomethadyl acetate,C23H31NO2,Cytosol,10212,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C
C16661,L-alpha-Acetyl-N-normethadol,C22H29NO2,Cytosol,51090985,CC1=C(C=CC=C1[N+](=O)[O-])C(=O)N2CCC(CC2)CN(C)C(C)C
C16662,"L-alpha-Acetyl-N,N-dinormethadol",C21H27NO2,Cytosol,51090986,CC(CN1CCCC1=O)NC(=O)C2=CC=C(NC2=O)C(F)(F)F
C16453,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,C10H13N3O2,Cytosol,47205749,CC1=CC(=NO1)NC(=O)C(=O)OCC2=CC=CC=C2F
C19566,4-Hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone,C10H13N3O3,Cytosol,124490238,CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5C(CC4(C3(CC2)C)C)O)(C)C)C)C(=O)O
C00072,Ascorbate,C6H8O6,Cytosol,3372,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
C01041,Monodehydroascorbate,C6H7O6,Cytosol,4283,CCNCCCNCCCCNCCCNCC
C00488,Formamide,CH3NO,Cytosol,3771,C1=CN=CC=C1C(=O)C2=C(C=[N+](C=C2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)C(=O)N
C03196,(S)-2-Hydroxyglutarate,C5H8O5,Cytosol,6073,CC[N+](C)(C)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31.CCOS(=O)(=O)[O-]
C02091,(S)-Ureidoglycine,C3H7N3O3,Cytosol,5176,CCCCCC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N(CCN3CCOCC3)C(C(C)C)C(=O)NO
C00603,(S)-Ureidoglycolate,C3H6N2O4,Cytosol,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
C00328,L-Kynurenine,C10H12N2O3,Cytosol,3622,C[N+]1(C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O)C
C03227,3-Hydroxy-L-kynurenine,C10H12N2O4,Cytosol,6099,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-]
C02700,L-Formylkynurenine,C11H12N2O4,Cytosol,5664,CC1CCC=CC=C(CC(=CCC(C(C=CC=CC(=O)NC1)C)OC2CC(C(C(O2)C)NC)O)C)C
C05653,Formylanthranilate,C8H7NO3,Cytosol,7964,C1=CC=C(C=C1)Cl
C01217,"5,6,7,8-Tetrahydromethanopterin",C30H45N6O16P,Cytosol,4439,CCC(C1C(CC(C2(O1)C=CC(C3(O2)CCC(O3)(C)C4CCC(C(O4)C)(CC)O)O)C)C)C(=O)C(C)C(C(C)C5C(CC(C(O5)C(C)C(=O)O)C)C)O
C00213,Sarcosine,C3H7NO2,Cytosol,3513,C1=CC(=CC(=C1)[N+](=O)[O-])C2=C(C(=O)NC2=O)NC3=CC(=C(C=C3)Cl)C(=O)O
C02218,Dehydroalanine,C3H5NO2,Cytosol,5284,CC1=CC=C(OC1=O)C(=CC=CC(=C2C(=O)CC3C2(CCC4C3(CCC(=O)C4(C)C)C)C)C)C
C00234,10-Formyltetrahydrofolate,C20H23N7O7,Cytosol,3533,CC(=NCCSCCC(C(=O)O)N)N
C00669,gamma-L-Glutamyl-L-cysteine,C8H14N2O5S,Cytosol,3938,CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
C01036,4-Maleylacetoacetate,C8H8O6,Cytosol,4279,CCCCCCCCCCCCCCCC(C(CO)[N+](C)(C)C)O
C00185,Cellobiose,C12H22O11,Cytosol,3485,C(CC=O)CC=O
C00844,Prunasin,C14H17NO6,Cytosol,4101,C1N2CN3CN1CN(C2)C3
C00561,Mandelonitrile,C8H7NO,Cytosol,3841,C1=C(OC=C(C1=O)O)CN
C01898,Cellodextrin,H2O(C6H10O5)n,Cytosol,5010,CCOC(=O)OC(C1CC2CCN1CC2C=C)C3=C4C=C(C=CC4=NC=C3)OC
C08325,Amygdalin,C20H27NO11,Cytosol,10523,CC(C)C(C(C)O)(C(=O)OCC1CC[N+]2(C1CCC2)[O-])O
C00963,beta-D-Glucoside,C6H11O6R,Cytosol,4214,[Li+].CCCCCCCCCCCCCCCCOCC(COCC(F)(F)F)OP(=O)([O-])OC
C01335,ROH,HOR,Cytosol,4543,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
C05713,Cyanoglycoside,C8H11NO6R2,Cytosol,8020,COCOC
C05712,Cyanohydrin,C2HNOR2,Cytosol,8019,COCCO
C05839,cis-beta-D-Glucosyl-2-hydroxycinnamate,C15H18O8,Cytosol,8132,CCCCNCCO
C05838,cis-2-Hydroxycinnamate,C9H8O3,Cytosol,8131,CCOCCCCO
C05143,Dhurrin,C14H17NO7,Cytosol,7561,CC(=C)C(=O)OC1CCCCC1
C03742,(S)-4-Hydroxymandelonitrile,C8H7NO2,Cytosol,6505,CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C
C08334,Lotaustralin,C11H19NO6,Cytosol,10532,C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)CC4=CC=C(C=C4)C5=CC=CC=C5.[Br-]
C18796,(2R)-2-Hydroxy-2-methylbutanenitrile,C5H9NO,Cytosol,124489470,CC1=C(SC=N1)CNC(C)C2=CC3=C(C=C2)OCC(=O)N3
C01594,Linamarin,C10H17NO6,Cytosol,4749,CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C=O)O)OC)O
C02659,Acetone cyanohydrin,C4H7NO,Cytosol,5632,CCCCOC(=O)C1=CC=CC=C1NC2=CC=CC(=C2)C(F)(F)F
C10216,Daidzin,C21H20O9,Cytosol,12402,CCCCCCCCCCCCCCCCCCI
C10208,Daidzein,C15H10O4,Cytosol,12394,CCCCCCCCCCCCCCCBr
C09126,Genistin,C21H20O10,Cytosol,11318,C1=CC=C2C(=C1)C=CC(=C2O)O
C06563,Genistein,C15H10O5,Cytosol,8792,CC(C)CC(=O)OCCC1=CC=CC=C1
C05623,Isoquercitrin,C21H20O12,Cytosol,7940,C1CC(=O)OC(=O)C1
C00389,Quercetin,C15H10O7,Cytosol,3679,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)OC=O)SC2)C(=O)[O-]
C09099,Naringenin 7-O-beta-D-glucoside,C21H22O10,Cytosol,11291,CN1CCC2=C(C1)C(C3=CC=CC=C23)C4=CC=CC=C4
C00509,Naringenin,C15H12O5,Cytosol,3792,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)OC)OC
C00436,N-Carbamoylputrescine,C5H13N3O,Cytosol,3725,COC1=C(C(=CC(=C1)C=C(C#N)C(=O)C2=CC(=C(C=C2)O)O)I)O
C00429,"5,6-Dihydrouracil",C4H6N2O2,Cytosol,3718,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O
C21028,"(R)-5,6-Dihydrothymine",C5H8N2O2,Cytosol,254816253,
C16630,"5,6-Dihydro-5-fluorouracil",C4H5FN2O2,Cytosol,51090956,CS(=O)(=O)NCCC(=O)N1CCCC1CC2=CC(=CC=C2)F
C16631,alpha-Fluoro-beta-ureidopropionic acid,C4H7FN2O3,Cytosol,51090957,CC1CN(CC(O1)C)C(=O)CCNC(=O)C2=NOC(=C2)C
C04308,Phosphatidyl-N-dimethylethanolamine,C9H16NO8PR2,Cytosol,6966,C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O
C01241,Phosphatidyl-N-methylethanolamine,C8H14NO8PR2,Cytosol,4462,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)C
C00417,cis-Aconitate,C6H6O6,Cytosol,3707,C1=CC=C2C(=C1)C(=C(N2)O)C3=C(C4=CC=CC=C4N3)N=O
C01024,Hydroxymethylbilane,C40H46N4O17,Cytosol,4269,CC1CC(=O)C=CCC(CC(=O)OC(C(C(CC=CC2=NC(=CO2)C3=NC(=CO3)C(=O)NC1=O)OC)C)CC(C(C)CCC(C(C)C(C(C)C=CN(C)C=O)OC(=O)C)OC(=O)C(COC)OC)OC)O
C00340,Reduced rubredoxin,,Cytosol,3633,CC(=O)NC1C(C(C(OC1COCC2C(OC(C(C2O)(C)O)OCC3C(C(OC(C3O)CO)O)NC(=O)C)C(=O)O)CO)O)COC4C(C(C(C(O4)C(=O)O)O)O)O
C00435,Oxidized rubredoxin,,Cytosol,3724,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
C16221,(2E)-Octadecenoyl-[acp],C18H33OSR,Cytosol,47205529,C1=CC=C(C(=C1)NC(=O)C2=CC=C(O2)S(=O)(=O)N)F
C04088,Octadecanoyl-[acyl-carrier protein],C18H35OSR,Cytosol,6780,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2=O
C20374,Enoylglutaryl-[acp] methyl ester,C6H7O3SR,Cytosol,163312112,COC1=CC2=C(C=C1)C3(CCN(CC3)C(=O)C4=CC=C(O4)CN5CCCC5)OCC2
C20378,Enoylpimeloyl-[acp] methyl ester,C8H11O3SR,Cytosol,163312116,CN1C2=NC(=NC(=C2C=N1)N)N3CCC(CC3)N4CC(C4)O
C00431,5-Aminopentanoate,C5H11NO2,Cytosol,3720,C1=CC(=CN=C1)C(=O)OC2C(C(C(C(C2OC(=O)C3=CN=CC=C3)OC(=O)C4=CN=CC=C4)OC(=O)C5=CN=CC=C5)OC(=O)C6=CN=CC=C6)OC(=O)C7=CN=CC=C7
C00937,(R)-Lactaldehyde,C3H6O2,Cytosol,4189,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
C01384,Maleic acid,C4H4O4,Cytosol,4579,CCCCCCCCCCCCCCCCCCC1=CC=C(C=C1)C(=O)C=CC(=O)O
C11537,(2R)-3-Sulfolactate,C3H6O6S,Cytosol,13704,CC1=NC(=NC(=N1)OCC=C)C(Cl)(Cl)Cl
C05528,3-Sulfopyruvate,C3H4O6S,Cytosol,7871,CC(C)OP(=O)(C)F
C04188,S-Methyl-5-thio-D-ribose 1-phosphate,C6H13O7PS,Cytosol,6864,C1=CC=C2C(=C1)C(=O)C=C(N2)O
C04582,S-Methyl-5-thio-D-ribulose 1-phosphate,C6H13O7PS,Cytosol,7183,CCN(CC)CCOC(=O)C1=CC=C(C=C1)OCC
C15650,"2,3-Diketo-5-methylthiopentyl-1-phosphate",C6H11O6PS,Cytosol,17396640,CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)CC2=CC=C(C=C2)C(F)(F)F
C15606,"1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one",C6H10O3S,Cytosol,17396598,C1=CC=C(C(=C1)CNC(=O)C2=CC(=CN=C2)Br)CN3C=CC=N3
C08276,3-(Methylthio)propanoate,C4H8O2S,Cytosol,10474,[C-]#N.[C-]#N.[K+].[Ag+]
C01180,4-Methylthio-2-oxobutanoic acid,C5H8O3S,Cytosol,4407,C1=CC(=O)C2=C(C1=O)C(=C(C(=C2O)Cl)Cl)O
C17556,"di-trans,poly-cis-Undecaprenyl phosphate",C55H91O4P,Cytosol,96023901,CC1=CC2=C(C=C1C)C(NCC2)C3=CC=C(O3)C(=O)O
C16241,(R)-Lipoate,C8H14O2S2,Cytosol,47205549,CC(C(=O)NCCC1=CC=CC=N1)N2C=CN=C2
C16238,Lipoyl-AMP,C18H26N5O8PS2,Cytosol,47205546,CC1=C(C=C(C=C1)CNC(=O)C(C)N2C=CN=C2)F
C06423,Octanoic acid,C8H16O2,Cytosol,8658,COC1=CC=CC=C1C=O
C02147,Dihydrolipoate,C8H16O2S2,Cytosol,5225,CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC(=O)O
C22161,Dihydrolipoyl-AMP,C18H28N5O8PS2,Cytosol,405226352,
C05893,Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine,C94H156N8O26P2,Cytosol,8181,CCCCCCCCCCCCCCCC(=O)OC
C05894,Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine,C94H157N9O25P2,Cytosol,8182,CCCCCCCCCCCC
C00582,Phenylacetyl-CoA,C29H42N7O17P3S,Cytosol,3861,CC(C)CC(CS)N
C19946,"3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde",C29H44N7O19P3S,Cytosol,135626412,CN(C)CCCN1C2=C(C=CC(=C2)O)C(=NC3=C1N=CC=C3)C4=CC=CC=C4
C03427,Prephytoene diphosphate,C40H68O7P2,Cytosol,6254,C1=CC(=C(C=C1SSC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O)C(=O)O)[N+](=O)[O-]
C05421,15-cis-Phytoene,C40H64,Cytosol,7785,CCCCCCCCCCCC1CCC(=O)O1
C05413,all-trans-Phytoene,C40H64,Cytosol,7779,CC(=CCCC(=CCOC=O)C)C
C02630,2-Hydroxyglutarate,C5H8O5,Cytosol,5610,C1=CC(=CC=C1CCN)O
C03058,2-Hydroxyglutaryl-CoA,C26H42N7O20P3S,Cytosol,5958,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O
C14143,Adipyl-CoA,C27H44N7O19P3S,Cytosol,7846955,CC(C(=O)NC1=C(C=C(C=C1)F)Cl)OC(=O)CCC2=NC3=CC=CC=C3S2
C03589,4-Hydroxy-2-oxopentanoate,C5H8O4,Cytosol,6380,C[N+](C)(C)C
C04083,N6-(Delta2-Isopentenyl)-adenine,C10H13N5,Cytosol,6776,C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=C(C=C3)O
C00147,Adenine,C5H5N5,Cytosol,3447,CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N
C07330,3-Methyl-2-butenal,C5H8O,Cytosol,9538,CC(=O)CCCCCCCCF
C00230,"3,4-Dihydroxybenzoate",C7H6O4,Cytosol,3529,CC(=CCCC1(C(CC2(C(=O)C(=C(C3=CC(=C(C=C3)O)O)O)C(=O)C1(C2=O)CC=C(C)C)CC(CCC(=C)C)C(=C)C)CC=C(C)C)C)C
C02527,Butanoylphosphate,C4H9O5P,Cytosol,5535,C1=CC2=C(C=C(C(=C2N=C1)O)C(=O)NCCN(CCNC(=O)C3=CC(=C4C=CC=NC4=C3O)S(=O)(=O)O)CCNC(=O)C5=CC(=C6C=CC=NC6=C5O)S(=O)(=O)O)S(=O)(=O)O
C00204,2-Dehydro-3-deoxy-D-gluconate,C6H10O6,Cytosol,3504,CCC(C)(C)C(=O)C(=O)N1CCCC1C(=O)OCCCC2=CN=CC=C2
C04349,"(4S)-4,6-Dihydroxy-2,5-dioxohexanoate",C6H8O6,Cytosol,6998,C1=CC=C(C(=C1)C=O)O
C05811,2-Octaprenyl-6-hydroxyphenol,C46H70O2,Cytosol,8106,CCCCCCS
C05812,2-Octaprenyl-6-methoxyphenol,C47H72O2,Cytosol,8107,COCCCCO
C17551,2-Polyprenyl-6-hydroxyphenol,C11H14O2(C5H8)n,Cytosol,96023896,CC1=C(C2=C(CCNC2C3=CC=C(S3)C(=O)O)C=C1)C
C17552,2-Polyprenyl-6-methoxyphenol,C12H16O2(C5H8)n,Cytosol,96023897,CC1=CC2=C(C=C1C)C(NCC2)C3=CC=C(S3)C(=O)O
C21860,3-Demethylubiquinol,C13H18O4(C5H8)n,Cytosol,375580952,
C01353,Carbonic acid,H2CO3,Cytosol,4557,CCCCCCCC(C=CC#CC#CC(C=C)O)O
C04046,"3-D-Glucosyl-1,2-diacylglycerol",C11H16O10R2,Cytosol,6747,CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C
C06040,Diglucosyldiacylglycerol,C17H26O15R2,Cytosol,8311,C1=CC(=CC=C1NC(=O)CO)[As](=O)(O)O.O=[BiH]
G13181,Glycan,(DAG)1 (Glc)1,Cytosol,,
G13182,Glycan,(DAG)1 (Glc)2,Cytosol,,
C00751,Squalene,C30H50,Cytosol,4013,CC1C(C(CC(O1)OC2C(OC(CC2N)OC3CC(CC4=C3C(=C5C(=C4O)C(=O)C6=C(C5=O)C(=CC=C6)OC)O)(C(=O)C)O)C)O)O
C06310,Diploptene,C30H50,Cytosol,8546,C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O
C06309,Diplopterol,C30H52O,Cytosol,8545,CC(=O)OC(=C(C(=O)OC)OC(=O)C)C(=O)OC
C05414,all-trans-Phytofluene,C40H62,Cytosol,7780,CC(=CCCC(=CCOC(=O)C)C)C
C05430,all-trans-zeta-Carotene,C40H60,Cytosol,7794,CC(CCC=C(C)C)CC=O
C15857,"9,9'-dicis-zeta-Carotene",C40H60,Cytosol,47205177,CC(C)C(=O)NCC(=O)NC1CCS(=O)(=O)C1
C02061,Plastoquinone,C8H8O2(C5H8)n,Cytosol,5150,CCC(C1CCC(C(O1)C(C)C(C(C)C(=O)C(CC)C2C(CC(C3(O2)C=CC(C4(O3)CCC(O4)(C)C5CCC(C(O5)C)(CC)O)O)C)C)O)C)C(=O)[O-]
C19764,"9,15,9'-tricis-zeta-Carotene",C40H60,Cytosol,135626231,CC1=C(C=CC2=C1CN3C(=C)C(=O)NC3=N2)OCCCC(=O)N(C)CC4=CC=CC=C4
C16693,Plastoquinol,C8H10O2(C5H8)n,Cytosol,51091015,CCNC1=NN=C(S1)SCC2=CC(=CC=C2)C(=O)N(C)C
C19765,"15,9'-dicis-Phytofluene",C40H62,Cytosol,135626232,CC1=C(C2=C(C=C1)N=C3NC(=O)C(=C)N3C2)OCCCCC(=O)N(C4CCCCC4)C(C)O
C01163,"3-Carboxy-cis,cis-muconate",C7H6O6,Cytosol,4390,CC(C)(C)[N+](=CC1=CC=CC=C1)[O-]
C01424,Gallate,C7H6O5,Cytosol,4609,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2]
C03671,"2-Pyrone-4,6-dicarboxylate",C7H4O6,Cytosol,6447,CC1CCC2C(C3C(CN2C1)C4CC56C(C4(C(C3O)O)O)C(C(C7C5(CCC(C7(O6)O)O)C)O)O)(C)O
